0.0,2.111426143754496,12.297543829919576,6.736644940586442,12.011744078598447,16.06890966516552,11.79003594190085,14.178180255499633,19.163009281556608,18.607939439487566,18.386314561114656,27.095044523951596,26.52373784012294,25.922071704561276,26.020703663944147,27.01815893166365,31.52959530587517,28.822769816057743,29.330845319231166,29.41652576850845,32.24124066471899,35.07978038826082,36.13266975918767,34.23688025984242,34.85863604941626,35.23571633043041,37.82857295459167,36.96905004570278,37.62710879504675,40.057931623718275,39.75903841622944,40.06561494476703,43.74324348218184,41.6659784764794,43.2064012553016,43.081744297981366,46.116632878910615,46.48403330366436,47.496535455941455,47.49023543392616,47.83670193414345,48.739803226595505,48.90767154210026,49.47549335378576,49.670966350326026,51.28401013719902,51.39693324827107,51.714420413563595,52.45420018861804
2.111426143754496,0.0,14.15715855620827,7.302295123199074,13.509868850951326,17.483462714387557,12.484986746227484,13.950990955164793,20.102131209649112,19.042793521306926,18.66751508312258,27.625403835032888,26.891471739270795,25.552669706282213,25.921154733128553,27.089763499200295,32.333200133846134,29.02786971677976,29.344108752390508,29.185660143082867,32.67909069182555,35.60568039701566,36.775623052790955,34.60298710472704,34.72725186418669,35.17184703275554,38.21980884954639,37.01337185312418,37.750736410408756,40.39525058570274,39.63884494497806,40.06935498769375,44.19234191256472,41.73878058621293,43.480720310995885,43.29636400121863,46.122966511341055,46.4699961146211,47.58502268753777,47.4490209902044,47.78377988637385,48.64731826269893,48.81530650326314,49.219642917100984,49.55447910453864,51.08576289154625,51.24649026802293,51.54087663032721,52.22593539309439
12.297543829919576,14.15715855620827,0.0,9.779295505743756,3.757472394958343,6.199128948517924,9.239079260189783,15.249378105245107,11.683895414604839,14.422049248992321,15.179752044178128,20.775522386460583,21.221496416475933,24.99496842711004,23.513743229136608,23.381892409136814,23.27303343088676,24.19741712536635,25.765082601458165,27.26354929604062,25.963373560173352,28.113611433879388,28.469102262270805,28.21604964071025,31.64026821948172,31.598330256884925,31.445688303523482,32.59081782200701,32.75566704813386,33.85706099937398,36.15853126735114,35.73678688916009,36.77666385070369,36.86243489238388,37.208906673231034,37.41900611030407,41.491832174686614,41.95973885877767,42.35839081184345,43.08088840106309,43.480663570889405,44.575208504885914,44.73634898504834,46.22227392729259,45.609938711608244,47.63596645161775,47.47134694912528,47.910605937298776,48.94098522950933
6.736644940586442,7.302295123199074,9.779295505743756,0.0,7.525908929497485,10.980892188514964,5.182754159166824,8.011860254813792,12.851164333720583,11.875878330945126,11.6608558885599,20.397625946137477,19.787884887325802,19.696209693263114,19.4836449619421,20.35463784781173,25.031137838829956,22.10292818238997,22.695410668860482,22.989801096117922,25.51710498133722,28.384708344166903,29.50025191360848,27.502126798160628,28.314070199505984,28.637754451103486,31.097318534370288,30.30215174955023,30.925257843336187,33.32184468290809,33.19382332389112,33.416579540882466,37.02503494878312,34.981063723225404,36.470861787498926,36.35327954895582,39.460022807266846,39.83824680821621,40.801489961832765,40.859423535994786,41.2127709421012,42.14097695614578,42.30857940674718,43.01107718092873,43.088127941686494,44.76415444993933,44.837706089979335,45.17326449727663,45.9593008926385
12.011744078598447,13.509868850951326,3.757472394958343,7.525908929497485,0.0,4.0995118398347135,5.624089661743756,11.683089575477236,8.602921379227991,10.758894956001106,11.45404345786483,17.637393149861033,17.86839705339192,21.245436836901092,19.830954745789573,19.80507835225723,20.783066118764214,20.768947545818612,22.205034018640735,23.581460058912914,22.89452943230817,25.25349656507503,25.82816235976592,25.111590633971183,28.086265402190037,28.095997929223895,28.46091219188169,29.204305459813423,29.455099344392856,30.846995557914887,32.680171725711176,32.36386345877947,33.98925786325865,33.57804034477728,34.17393274839198,34.30966059778974,38.20115217624571,38.653800483031645,39.1678001975379,39.760558629085246,40.15317761795588,41.22109638581955,41.383985390329066,42.742549605773924,42.2435824840041,44.21507632030371,44.091024460430944,44.513458622110925,45.505403207387545
16.06890966516552,17.483462714387557,6.199128948517924,10.980892188514964,4.0995118398347135,0.0,7.314691268242562,12.842071048732363,5.708234882877986,9.473907908127302,10.572523632723508,14.696975191663418,15.335853572710587,20.345533173776424,18.36679781084109,17.87013007615213,17.10650194309918,18.385571172617944,20.184437567962732,22.061413599723206,19.826982101322933,21.919395174181453,22.27872102490953,22.090655739291627,26.000947504554407,25.856938840053946,25.271650376456716,26.675460218141264,26.750532453663528,27.687687022301983,30.357038578072615,29.79574309064048,30.57758763634314,30.833485527939352,31.04413690516485,31.281520882019155,35.45985987727223,35.939834738729225,36.25625358307315,37.07187874355744,37.4775310473232,38.595868154341346,38.75501957329998,40.39626455733562,39.6414561453643,41.726173307369955,41.51486849047884,41.972152550729085,43.047785991318506
11.79003594190085,12.484986746227484,9.239079260189783,5.182754159166824,5.624089661743756,7.314691268242562,0.0,6.059710979287538,7.755457612034312,6.975997099660019,7.080961865340403,15.31821917773479,14.875572934720731,16.29288203287512,15.413420748575732,15.900659709789931,19.84840667236138,17.391982563730444,18.30121781910256,19.097436654953775,20.503382670698702,23.29735051521209,24.350382542736238,22.551318393444628,24.09252137895612,24.28696441596245,26.1123534174186,25.75210706602116,26.25267506770076,28.382806402061114,28.888022836389354,28.90331552562124,31.983351371468885,30.354323353740853,31.588061792947194,31.537201579678314,34.90342919263872,35.30948711464668,36.12505138107699,36.3656144741008,36.73471656469735,37.71868836607769,37.88513640138122,38.85698260739289,38.69821228814402,40.49796988408042,40.49217385097358,40.86347552523767,41.736641902154815
14.178180255499633,13.950990955164793,15.249378105245107,8.011860254813792,11.683089575477236,12.842071048732363,6.059710979287538,0.0,10.864516613410506,6.989543788776276,5.925027372102263,15.068782784011454,13.790108304174046,11.76186598872683,11.98060562186524,13.298376612682201,20.71598908912268,15.443298537994075,15.467856874891792,15.256959002538158,19.61149320442097,22.744317587613857,24.295947289977477,21.29653219474016,20.776269544702004,21.23309919030306,24.92356024188007,23.138097919634045,23.95661620422211,26.948967456397018,25.68791734103754,26.15805161794196,30.97406450445154,27.87740018526917,29.886509358624544,29.60361681326406,32.206405803218665,32.54280656954471,33.726512868166864,33.51049960133988,33.841550091445704,34.69743965358209,34.86542268645262,35.31282862599851,35.603500508149665,37.150635945069865,37.29859374575595,37.59797151046472,38.30417687911753
19.163009281556608,20.102131209649112,11.683895414604839,12.851164333720583,8.602921379227991,5.708234882877986,7.755457612034312,10.864516613410506,0.0,4.926256629207207,6.312374464403864,9.097158346467369,9.628138637835923,15.342643893814516,13.002456552019078,12.2699911131209,12.433692638196787,12.679264308414934,14.538074459787651,16.608130976281615,14.31996769596122,16.655503956619807,17.312843738804577,16.556697470942957,20.32030510053589,20.154928378647867,19.86478053689237,20.97691059436508,21.086332990611957,22.257723672086556,24.648934919891566,24.105039010402884,25.398622890466008,25.18539460935834,25.59373169796654,25.762815981924128,29.81465334008242,30.286702328729962,30.678531631632694,31.41240252524262,31.814847727940816,32.92169048082017,33.081760776189704,34.68871524051683,33.962892054935075,36.0298369521336,35.83206583246333,36.283438643993385,37.3482145328836
18.607939439487566,19.042793521306926,14.422049248992321,11.875878330945126,10.758894956001106,9.473907908127302,6.975997099660019,6.989543788776276,4.926256629207207,0.0,1.4110238322048294,8.608440397906286,7.924000376073247,10.871875532915373,9.093640108092245,9.118681219304571,13.861083968405389,10.431305549974885,11.532342897456097,12.84224721055038,13.646767577721869,16.569906787725813,17.84310647140404,15.630321287300687,17.39951816279074,17.49171596682536,19.221480828066962,18.83220558669053,19.28916359669507,21.4554532738519,22.097067741297487,21.992576891907163,25.159415424264207,23.39891584256502,24.633181737519113,24.565078588711604,27.965760326555323,28.381611478139238,29.15548599956543,29.45046300045663,29.825792063580558,30.833988211820692,30.999600995567725,32.12924642573113,31.82799778011209,33.6931948405707,33.64207376876309,34.03243705195614,34.95567110142288
18.386314561114656,18.66751508312258,15.179752044178128,11.6608558885599,11.45404345786483,10.572523632723508,7.080961865340403,5.925027372102263,6.312374464403864,1.4110238322048294,0.0,9.247816897969212,8.241499420050268,9.86932297517281,8.438981441659525,8.822973757894093,14.792062808654,10.44292225019208,11.2205962095468,12.175875731511427,14.067482245725449,17.098632364264457,18.512600669031368,15.93975390345048,17.020034789395257,17.20628788456107,19.562555266067257,18.712512228820795,19.279222797819315,21.727956328607902,21.807064117596845,21.85326860257588,25.561825785871275,23.354889398069307,24.83376664620301,24.695435833274882,27.872948769535412,28.268630760588046,29.159129962417357,29.313951741722654,29.67878636461041,30.650545918394624,30.817266100513095,31.78372066162293,31.625103284262167,33.41701948323832,33.41441370848526,33.78340540318807,34.6567685514172
27.095044523951596,27.625403835032888,20.775522386460583,20.397625946137477,17.637393149861033,14.696975191663418,15.31821917773479,15.068782784011454,9.097158346467369,8.608440397906286,9.247816897969212,0.0,2.2286356244864303,11.432740238040093,8.11512451542926,5.9807696647178314,6.097488496939866,4.671580500345682,7.271909668162073,10.417212554476272,5.276337568250347,7.9871105508020275,9.265969053631249,7.474217027179507,12.234232119879042,11.783066466069696,10.889393150403055,12.145352707939324,12.083323856199883,13.240451655217102,16.016025605872546,15.197180057938777,16.671422665900618,16.143193116159683,16.546759470285906,16.675035037454354,20.766398898501226,21.250910548721112,21.58295081350567,22.387910140424992,22.796750863555364,23.931110086519816,24.088490483783843,25.920100035115986,24.984596733770694,27.12712693693752,26.866369485825153,27.34060543756828,28.465906971855393
